Id,LotFrontage,LotArea,LotShape,LandContour,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,log_price,Bsmt_magnitude,Remod_diff,MSSubClass_encoded,Neighborhood_encoded,MSZoning_encoded,HouseStyle_encoded,LotConfig_encoded,Condition1_encoded,BldgType_encoded,MoSold_encoded,YrSold_encoded,SaleType_encoded,SaleCondition_encoded,Attchd,Detchd,other_garage,RFn,Unf,Fin,Reg,IR1,other_lots,Gable,Hip,other_roofs
665,49.0,20896,IR2,Lvl,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,10,6,4,10,1721,0,0,356,2077,GasA,10,Y,SBrkr,2097,0,0,2097,1,0,1,1,1,1,10,8,Typ,1,Attchd,2005.0,Fin,3,1134,6,6,Y,192,267,0,0,0,0,0,423000,12.955127458028414,15.905973720586866,0,12.089473958411261,12.318596663339227,12.122790588337043,12.044707822362533,12.419782568084697,12.075675004637136,12.076290736193817,12.044744404451235,12.055883004723798,12.472694032476259,12.459862860584252,1,0,0,0,0,1,0,0,1,1,0,0
666,106.0,11194,IR1,Lvl,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,40.0,8,6,PConc,8,6,2,0,0,0,0,1406,1406,GasA,10,Y,SBrkr,1454,482,0,1936,0,0,2,1,3,1,8,7,Typ,1,Attchd,2000.0,RFn,2,504,6,6,Y,188,124,0,0,0,0,0,230500,12.348006141418841,10.198039027185569,6,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.0483455291029,12.07938068505317,12.076290736193817,12.105024451611023,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
668,65.0,8125,Reg,Lvl,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,258.0,6,6,PConc,8,6,2,10,1138,0,0,270,1408,GasA,10,Y,SBrkr,1679,0,0,1679,1,0,2,0,3,1,8,7,Typ,1,Attchd,1994.0,RFn,2,575,6,6,Y,224,42,0,0,0,0,0,193500,12.173032791451973,14.317821063276353,10,12.089473958411261,12.110175412743665,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.038127315141127,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
670,80.0,11600,Reg,Lvl,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,BrkTil,4,6,2,0,0,0,0,700,700,GasA,10,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,4,5,Typ,1,Detchd,1922.0,Unf,1,252,6,4,Y,0,0,67,0,0,0,0,137500,11.831379196088763,7.483314773547883,56,11.504578088058537,12.167423136162336,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
671,64.0,8633,Reg,Lvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,2,10,193,0,0,545,738,GasA,10,Y,SBrkr,738,738,0,1476,1,0,2,1,3,1,8,7,Typ,0,Attchd,2005.0,Fin,2,540,6,6,Y,100,35,0,0,0,0,0,173500,12.063932878369052,14.317821063276353,4,12.367219037365144,12.170908828873328,12.122790588337043,12.195885308690835,12.089728672151255,12.07938068505317,12.076290736193817,12.03852729172279,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,1,0,0
672,54.0,6629,Reg,Lvl,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,0.0,6,8,BrkTil,6,6,2,6,551,0,0,121,672,GasA,6,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,6,6,Typ,0,Detchd,1930.0,Unf,1,300,6,6,Y,147,0,0,0,0,0,0,103600,11.54829260880752,10.63014581273465,59,11.960115358769507,11.778669791045626,11.716487686451428,12.195885308690835,12.03858282628616,11.763515826644689,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,0,0,1
674,110.0,14442,Reg,Lvl,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,106.0,6,6,PConc,6,6,2,10,1186,0,0,291,1477,GasA,10,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,8,7,Typ,2,Attchd,1957.0,Fin,2,416,6,6,Y,0,87,0,0,200,0,0,257500,12.458774999085929,13.30413469565007,3,12.089473958411261,12.167423136162336,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.040721736780858,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,0,1,0
675,80.0,9200,Reg,Lvl,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,0.0,6,6,CBlock,6,6,2,4,892,0,0,244,1136,GasA,6,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,6,5,Typ,1,Attchd,1965.0,RFn,1,384,6,6,Y,426,0,0,0,0,0,0,140000,11.84939770159144,9.643650760992955,43,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
676,24.0,2289,Reg,Lvl,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,0.0,6,6,CBlock,6,6,2,8,311,0,0,544,855,GasA,6,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,6,7,Typ,1,Attchd,1978.0,Unf,2,440,6,6,Y,28,0,0,0,0,0,0,148500,11.908340237224891,11.832159566199232,31,11.803563837581251,11.880382854567797,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,11.803165769535276,12.015857173771163,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
677,60.0,9600,Reg,Lvl,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,0.0,6,6,BrkTil,6,4,2,0,0,0,0,1095,1095,GasW,4,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,6,8,Min2,0,2Types,1920.0,Unf,3,779,4,4,N,0,0,90,0,0,0,0,87000,11.37366339763672,7.54983443527075,56,11.960115358769507,11.739992352169574,11.730064516463871,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.055883004723798,12.01580906774792,12.028866723037432,0,0,1,0,1,0,1,0,0,1,0,0
678,52.0,9022,Reg,Lvl,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,BrkTil,6,6,2,0,0,0,0,768,768,GasA,10,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,8,5,Typ,0,Detchd,1924.0,Unf,1,240,4,4,N,316,0,120,0,0,0,0,109500,11.603679828238693,8.717797887081348,3,11.504578088058537,11.739992352169574,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
679,80.0,11844,IR1,Lvl,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,464.0,8,6,PConc,10,6,4,0,0,0,0,2046,2046,GasA,10,Y,SBrkr,2046,0,0,2046,0,0,2,1,3,1,8,7,Typ,1,Attchd,2008.0,Fin,3,834,6,6,Y,322,82,0,0,0,0,0,372500,12.827992316801751,12.328828005937952,1,12.089473958411261,12.671015359541979,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.04822541334727,12.472694032476259,12.459862860584252,1,0,0,0,0,1,0,1,0,0,1,0
681,50.0,8012,Reg,Lvl,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,0.0,6,6,CBlock,8,6,2,6,543,6,119,261,923,GasA,6,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,6,5,Typ,1,Attchd,1980.0,RFn,1,264,6,6,Y,80,0,0,0,0,0,0,143000,11.870599909242044,13.2664991614216,30,12.211076913552303,12.110175412743665,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,11.996026721745856,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
682,55.0,4500,IR2,Bnk,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,0.0,6,6,BrkTil,6,6,2,4,182,0,0,611,793,GasA,10,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,6,6,Typ,0,Detchd,1968.0,Unf,1,281,6,6,Y,0,0,56,0,0,0,0,159434,11.979385322467598,9.591663046625438,9,11.831932669447502,11.831304367561023,11.716487686451428,11.828828956657523,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,11.809537935756566,0,1,0,0,1,0,0,0,1,1,0,0
684,90.0,11248,IR1,Lvl,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,215.0,8,6,PConc,8,6,6,10,1059,0,0,567,1626,GasA,10,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,8,7,Typ,1,Attchd,2002.0,Fin,3,702,6,6,Y,257,45,0,0,0,0,0,285000,12.560244459250788,15.394804318340652,5,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,0,1,0
685,58.0,16770,IR2,Lvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,30.0,8,6,PConc,8,6,2,0,0,0,0,1195,1195,GasA,8,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,6,7,Typ,0,Attchd,1998.0,Fin,2,486,6,6,Y,0,81,0,0,0,0,0,221000,12.30591798049989,10.198039027185569,12,12.367219037365144,12.677306977428007,12.122790588337043,12.195885308690835,12.419782568084697,12.07938068505317,12.076290736193817,12.040721736780858,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,0,1,1,0,0
687,84.0,10207,Reg,Lvl,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,2,0,0,0,0,874,874,GasA,10,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,8,7,Typ,0,Attchd,2007.0,Fin,2,578,6,6,Y,144,105,0,0,0,0,0,227875,12.336552511980964,10.198039027185569,0,12.367219037365144,12.318596663339227,12.267151247365643,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.074906013798504,12.472694032476259,12.459862860584252,1,0,0,0,0,1,1,0,0,1,0,0
689,60.0,8089,Reg,HLS,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,0.0,8,6,PConc,8,6,6,10,945,0,0,474,1419,GasA,10,Y,SBrkr,1419,0,0,1419,1,0,2,0,2,1,8,7,Typ,1,Attchd,2007.0,RFn,2,567,6,6,Y,140,0,0,0,0,0,0,392000,12.8790171187726,15.394804318340652,0,12.089473958411261,12.671015359541979,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.038127315141127,12.074906013798504,12.472694032476259,12.459862860584252,1,0,0,1,0,0,1,0,0,1,0,0
690,61.0,7577,IR1,Lvl,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,256.0,8,6,PConc,8,6,6,8,20,0,0,1342,1362,GasA,10,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,8,6,Typ,1,Attchd,2005.0,RFn,2,460,6,6,Y,192,28,0,0,0,0,0,194700,12.17921519136029,14.142135623730951,1,12.211076913552303,12.622085831179234,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.090205681140608,12.040721736780858,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
692,104.0,21535,IR1,Lvl,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,1170.0,10,6,PConc,10,6,8,10,1455,0,0,989,2444,GasA,10,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,10,10,Typ,2,Attchd,1994.0,Fin,3,832,6,6,Y,382,50,0,0,0,0,0,755000,13.534473028231162,17.349351572897472,12,12.367219037365144,12.677306977428007,12.122790588337043,12.195885308690835,12.0483455291029,12.07938068505317,12.076290736193817,12.044744404451235,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
693,42.0,26178,IR1,Lvl,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,293.0,8,6,PConc,8,6,8,10,965,0,0,245,1210,GasA,10,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,8,9,Typ,2,Attchd,1989.0,RFn,2,628,6,6,Y,320,27,0,0,0,0,0,335000,12.721885810807203,16.278820596099706,16,12.367219037365144,12.405730522642495,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,0,1,0
694,60.0,5400,Reg,Lvl,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,BrkTil,6,6,2,0,0,0,0,1073,1073,GasA,10,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,6,4,Typ,0,Detchd,1968.0,Unf,1,326,6,6,Y,0,0,112,0,0,0,0,108480,11.594321103174222,8.717797887081348,38,11.504578088058537,11.739992352169574,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.136763844011679,12.055883004723798,12.01580906774792,11.809537935756566,0,1,0,0,1,0,1,0,0,1,0,0
695,51.0,6120,Reg,Lvl,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,4,BrkTil,6,6,2,0,0,0,0,927,927,GasA,6,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,6,5,Typ,0,Detchd,1995.0,Unf,2,576,6,6,Y,112,0,0,0,0,0,0,141500,11.86005499606543,8.717797887081348,59,11.831932669447502,11.777799561019519,11.730064516463871,11.828828956657523,12.0483455291029,12.07938068505317,12.076290736193817,12.015857173771163,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
696,54.0,13811,IR1,Lvl,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,72.0,6,6,CBlock,8,8,2,10,980,2,40,92,1112,GasA,8,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,8,5,Typ,1,Attchd,1987.0,Unf,2,551,6,6,Y,125,0,0,0,0,0,0,176000,12.078239274020289,15.394804318340652,19,12.089473958411261,12.405730522642495,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,1,0,0,1,0,1,0,0
697,50.0,6000,Reg,Lvl,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,6,6,CBlock,6,6,2,2,616,0,0,0,616,GasA,8,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,6,4,Typ,0,Detchd,1921.0,Unf,1,205,6,6,Y,0,0,129,0,0,0,0,89000,11.396391648714276,8.94427190999916,56,11.504578088058537,11.777799561019519,11.730064516463871,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.040721736780858,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
698,57.0,6420,IR1,Lvl,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,6,PConc,10,8,4,2,210,8,551,219,980,GasA,4,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,6,6,Typ,0,Detchd,1952.0,Unf,1,308,6,6,Y,0,0,0,0,0,0,0,123500,11.72399643505017,15.7797338380595,54,12.089473958411261,11.778669791045626,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.154898366543211,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,0,1,0,1,0,0
699,65.0,8450,Reg,Lvl,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,0.0,6,8,CBlock,6,6,2,10,553,6,117,224,894,GasA,10,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,6,5,Typ,1,Detchd,1973.0,Unf,1,336,6,6,Y,416,144,0,0,0,0,0,138500,11.83862560460953,14.594519519326424,1,12.089473958411261,11.820504356412277,12.122790588337043,12.044707822362533,12.03858282628616,11.823814922401231,12.076290736193817,12.015857173771163,12.04297054076434,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
700,59.0,4282,IR2,Lvl,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0.0,8,6,PConc,8,6,4,10,16,0,0,1375,1391,GasA,10,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,8,5,Typ,0,Attchd,2004.0,RFn,2,530,6,6,Y,156,158,0,0,0,0,0,196000,12.185869938212655,14.696938456699069,4,12.211076913552303,12.318596663339227,12.267151247365643,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,0,1,1,0,0
701,85.0,14331,Reg,Lvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,630.0,8,6,PConc,10,6,8,10,1274,0,0,526,1800,GasA,10,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,8,7,Typ,1,Attchd,2002.0,Fin,3,765,6,6,Y,270,78,0,0,0,0,0,312500,12.652359748158593,17.349351572897472,4,12.089473958411261,12.405730522642495,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,0,1,0
702,80.0,9600,Reg,Lvl,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,168.0,6,6,CBlock,6,6,2,0,0,0,0,1164,1164,GasA,6,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,6,6,Typ,0,Attchd,1969.0,Unf,2,528,6,6,Y,0,0,0,0,0,0,0,140000,11.84939770159144,8.717797887081348,37,12.089473958411261,12.104733533593551,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,11.759445652670344,12.028866723037432,1,0,0,0,1,0,1,0,0,0,1,0
703,82.0,12438,IR1,Lvl,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,466.0,10,6,PConc,10,8,2,0,0,0,0,1234,1234,GasA,10,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,10,10,Typ,1,BuiltIn,2006.0,Fin,3,666,6,6,Y,324,100,0,0,0,0,0,361919,12.799175708864519,12.96148139681572,0,12.367219037365144,12.671015359541979,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.472694032476259,12.459862860584252,0,0,1,0,0,1,0,1,0,0,1,0
704,76.0,7630,Reg,Lvl,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,8,BrkTil,8,6,2,0,0,0,0,360,360,GasA,8,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,8,8,Typ,1,Detchd,1999.0,Unf,2,672,6,6,N,344,0,40,0,0,0,0,140000,11.84939770159144,10.198039027185569,14,11.729185964866886,11.739992352169574,11.730064516463871,12.195885308690835,12.03858282628616,11.867578305258728,11.714744405230311,11.996026721745856,12.04297054076434,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
705,70.0,8400,Reg,Lvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,109.0,8,6,PConc,8,6,6,10,712,0,0,761,1473,GasA,10,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,8,7,Typ,0,Attchd,2004.0,RFn,2,606,6,6,Y,0,35,0,144,0,0,0,213000,12.269047444691562,15.394804318340652,5,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
708,48.0,6240,Reg,Lvl,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,176.0,8,6,PConc,8,6,2,10,863,0,0,461,1324,GasA,10,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,8,6,Typ,1,Attchd,2006.0,Fin,2,550,6,6,Y,192,38,0,0,0,0,0,254000,12.445089546000673,14.317821063276353,3,12.211076913552303,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,12.136763844011679,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,0,1,0
709,65.0,9018,IR1,Lvl,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,6,0,0,0,0,728,728,GasA,10,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,8,8,Typ,1,Attchd,2007.0,Fin,2,400,6,6,Y,100,24,0,0,0,0,0,179540,12.09815330331068,11.661903789690601,0,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.472694032476259,12.459862860584252,1,0,0,0,0,1,0,1,0,0,1,0
712,66.0,8712,Reg,HLS,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,Stone,6,6,4,0,0,0,0,859,859,GasA,8,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,6,7,Typ,0,Detchd,1964.0,RFn,1,384,6,6,N,68,0,98,0,0,0,0,102776,11.540307141711446,9.38083151964686,60,11.831932669447502,11.481589810450474,11.171492652609121,11.828828956657523,12.03858282628616,12.07938068505317,12.076290736193817,12.044744404451235,12.04297054076434,12.01580906774792,11.809537935756566,0,1,0,1,0,0,1,0,0,1,0,0
713,40.0,4671,IR1,HLS,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,0.0,8,6,PConc,8,6,4,10,767,0,0,461,1228,GasA,8,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,8,5,Typ,1,Attchd,1988.0,Fin,2,472,6,6,Y,168,120,0,0,0,0,0,189000,12.14950229404178,14.730919862656235,19,12.211076913552303,12.671015359541979,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,12.038127315141127,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
714,60.0,9873,Reg,Lvl,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,160.0,6,6,CBlock,6,6,6,8,789,0,0,171,960,GasW,6,N,SBrkr,960,0,0,960,1,0,1,0,3,1,6,6,Typ,0,Detchd,1970.0,Unf,2,576,6,6,Y,0,288,0,0,0,0,0,129000,11.76756768334381,13.152946437965905,36,11.729185964866886,11.777799561019519,12.122790588337043,12.044707822362533,12.03858282628616,12.075675004637136,11.714744405230311,11.996026721745856,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
716,78.0,10140,Reg,Lvl,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,174.0,6,6,CBlock,8,6,2,0,0,0,0,1064,1064,GasA,6,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,6,7,Typ,1,Attchd,1974.0,RFn,2,478,6,6,Y,0,0,0,0,0,0,0,165000,12.013700752882718,10.198039027185569,35,12.089473958411261,12.104733533593551,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,0,1,0
717,60.0,10800,Reg,Bnk,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,0.0,6,8,BrkTil,6,6,2,0,0,0,0,718,718,GasA,10,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,6,8,Typ,0,Detchd,1996.0,Unf,2,704,6,6,P,0,48,143,0,0,0,0,159500,11.979799201207037,8.717797887081348,9,11.960115358769507,11.739992352169574,11.730064516463871,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
718,80.0,10000,Reg,Lvl,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,0.0,6,6,CBlock,8,6,2,6,1084,0,0,92,1176,GasA,8,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,8,5,Typ,1,Attchd,1973.0,Unf,2,439,6,6,Y,224,0,0,0,0,0,0,157000,11.964001084330445,11.874342087037917,8,12.089473958411261,12.104733533593551,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.105024451611023,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
719,96.0,10542,Reg,Lvl,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,651.0,8,6,PConc,8,6,8,10,1173,0,0,138,1311,GasA,10,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,8,9,Typ,1,Attchd,1993.0,RFn,3,983,6,6,Y,250,154,216,0,0,0,0,341000,12.739637756265655,16.278820596099706,14,12.367219037365144,12.677306977428007,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,0,1,0
720,69.0,9920,IR1,Lvl,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,0.0,6,6,CBlock,8,6,8,8,523,0,0,448,971,GasA,6,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,6,5,Typ,1,Attchd,1969.0,Unf,1,300,6,6,Y,0,0,0,0,0,0,0,128500,11.763684183317412,15.0996688705415,37,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,1,0,0,1,0,1,0,0
723,70.0,8120,Reg,Lvl,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,0.0,6,8,CBlock,6,6,2,8,191,0,0,673,864,GasA,10,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,6,5,Typ,0,Detchd,1994.0,Unf,2,463,6,6,Y,0,0,0,0,0,0,0,124500,11.732060994886899,11.832159566199232,39,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
